Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Darikwa,Lincoln City,Lincoln City,"RWB, RB",32,350000,30/06/2025,17,1679,3,1.53,2,1.42,13.45,50.2,England,"England, Zimbabwe",right,188,77,no,8.36,5.74,65.42,2.63,40.82,0.48,0.61,0.21,4.13,5.2,0.48,4,0.21,0,0,1.88,0.16,3,0.16,0.08,1,0.05,13,0.7,46.15,23.077,0.11,1.98,37.84,0.16,33.33,1.82,38.24,0.05,1.29,54.17,3.43,37.5,1.18,0.54,0.05,16.72,1.13,0.59,30.02,70,12.92,55.6,5.41,94.06,7.5,78.57,22.51,78.33,5.52,47.57,22.43,39.46,0.08,0.54,0.05,0,0.11,100,0.32,5.47,40.2,2.57,58.33,0.32,66.67,0.75,0.64,7.56,70.92,0,,0,,0,0,0,0,,,1.18,,,0,0,0,0,0,0
J. McMillan,Exeter City,Exeter City,"RWB, RCMF, RB",26,350000,30/06/2026,16,1552,0,0.91,0,0.61,10.26,48.02,Scotland,Scotland,right,183,77,no,6.61,5.51,65.26,1.57,29.63,0.12,0.17,0.23,2.9,4.13,0.7,2,0.12,0,0,0.41,0,0,0,0.05,0,0,6,0.35,16.67,0,0,0.81,35.71,0.17,33.33,0.64,36.36,0.29,0.35,16.67,2.26,25.64,0.99,0.58,0.06,23.14,0.64,0.29,32.36,84.77,8.58,70.27,8.47,96.58,9.51,87.2,29.57,87.65,1.97,61.76,16.6,28.82,0.04,0.46,0,0,0,0,0.17,2.96,60.78,0.87,40,0,0,0.23,0.29,4.06,68.57,0,,0,,0,0,0,0,,,0.64,,,0,0,0,0,0,0
J. McCart,Rotherham United,Rotherham United,LCB,27,325000,30/06/2025,12,1149,0,1.2,0,0,17.86,64.04,Scotland,Scotland,left,189,86,no,10.73,6.81,75.86,8.3,64.15,0.39,0.57,0.7,5.17,7.5,0.94,2,0.16,0,0,0.47,0,0,0,0.09,0,0,10,0.78,50,0,0,0.16,0,0,0,0.08,0,0,0,0,0.16,0,1.25,0.39,0.08,16.76,0.23,0.31,33.05,83.41,14.33,74.86,2.35,100,13.47,91.28,26.24,91.34,6.66,54.12,24.69,43.29,0,0,0,0,0.08,100,0.08,5.56,64.79,0.47,16.67,0.55,42.86,0.08,0,7.68,70.41,0,,0,,0,0,0,0,,,1.88,,,0,0,0,0,0,0
T. Bloxham,Shrewsbury Town,Shrewsbury Town,"RAMF, CF, RWF",21,325000,30/06/2025,14,822,3,1.48,1,1.77,28.14,45.53,England,England,right,195,82,no,7.01,4.93,77.78,5.15,31.91,0.22,0.26,0,2.96,3.55,0.77,0,0,0,0,6.79,0.33,3,0.33,0.16,0,0,12,1.31,41.67,25,0.11,4.6,47.62,0.11,100,4.49,46.34,0.55,6.13,66.07,14.78,40.74,1.53,2.52,0.99,11.28,1.2,0.99,20.15,62.5,7.01,48.44,3.07,89.29,6.9,71.43,13.14,70.83,2.85,50,21.89,32.51,0.19,1.2,0,0,0.11,0,0.55,2.63,50,3.39,51.61,0.22,0,0.44,1.86,4.38,72.5,0,,0,,0,0,0,0,,,0.11,,,0.11,0.11,0,0,0,0
E. Watt,Burton Albion,Burton Albion,"LCMF, RDMF, RCMF",24,325000,,15,1496,0,1.16,3,1.92,13.78,47.16,England,"England, Scotland",right,179,72,no,9.45,6.56,60.55,3.07,35.29,0.42,0.59,0.54,5.05,7.04,1.2,5,0.3,0,0,1.2,0,0,0,0.07,0,0,13,0.78,30.77,0,0.18,1.08,38.89,0.54,33.33,0.48,37.5,0.12,0.66,54.55,2.47,34.15,0.36,0.54,0.06,35.49,0.24,0.54,51.2,79.79,20.03,66.37,6.5,97.22,19.01,87.97,41.15,87.57,9.02,49.33,22.66,43.04,0.12,1.2,0,0,0.3,60,0.3,9.99,57.83,2.41,42.5,1.38,43.48,0.72,0.42,10.95,71.43,0,,0,,0,0,0,0,,,1.62,,,1.08,0.06,0,2.77,0,0
L. Reed,Mansfield Town,Mansfield Town,"DMF, RCMF",27,325000,30/06/2025,13,1260,0,0.5,0,0.75,11.64,46.01,England,England,right,173,60,no,7.86,7,53.06,1.5,38.1,1.14,1.42,0.36,3,3.74,0.93,4,0.29,0,0,0.86,0,0,0,0.04,0,0,12,0.86,25,0,0,0.64,66.67,0,0,0.64,66.67,0,0.29,50,1,35.71,0.29,0.43,0,34.71,0.07,0.36,51.14,83.66,18.79,66.92,7.79,96.33,19.43,94.12,41.71,89.38,8.79,57.72,21.76,36.51,0.05,0.43,0,0.14,0.14,50,0.14,9.43,67.42,2.07,62.07,0.36,60,0.71,0.43,9.79,72.99,0,,0,,0,0,0,0,,,0.86,,,0.36,0.07,0,0,0,0
G. Yahyai,Charlton Athletic,Charlton Athletic,"CF, LWF",24,325000,30/06/2028,11,669,1,2.17,0,0.34,39.01,36.21,Spain,"Spain, Morocco",right,187,77,no,5.38,5.25,64.1,20.31,41.72,0,0,0.13,2.02,2.59,2.15,1,0.13,0,0,0.81,0.13,1,0.13,0.29,1,0.13,8,1.08,50,12.5,0,0.27,50,0,0,0.27,50,0,0.54,25,7.53,16.07,2.29,0,0,8.48,2.56,0.67,13.45,71,3.77,50,3.09,86.96,3.36,64,12.51,73.12,0.67,40,14,10.95,0.05,0.67,0,0,0.13,0,0.13,1.08,62.5,0.4,33.33,0.13,0,0.54,0.13,1.21,55.56,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
U. Godwin-Malife,Burton Albion,Burton Albion,"RWB, RB, RCB",24,325000,30/06/2027,12,899,1,0.97,1,0.72,18.32,51.91,England,England,right,180,79,no,6.91,4.51,71.11,3.1,58.06,0.2,0.29,0.1,3.5,5.12,0.7,2,0.2,0,0,2.7,0.1,1,0.1,0.1,0,0,8,0.8,50,12.5,0.1,1.7,52.94,0.2,0,1.5,60,0.1,3.1,41.94,7.91,40.51,2.2,3.3,1,17.22,2.3,1.4,26.03,75.77,8.81,64.77,5.41,94.44,8.11,79.01,22.83,80.7,1.5,26.67,18.18,11.65,0.07,0.7,0,0,0.2,50,0.4,2.5,72,2.3,65.22,0.1,0,0.7,1,6.31,60.32,0,,0,,0,0,0,0,,,0.6,,,0,0,0,0,0,0
T. James,Leyton Orient,Leyton Orient,RB,28,325000,30/06/2026,12,993,2,0.49,2,1.97,15.23,47.02,Wales,Wales,right,175,75,no,8.88,5.26,56.9,5.26,37.93,0.54,0.79,0.18,5.35,7.8,0.73,6,0.54,0,0,2.08,0.18,2,0.18,0.04,0,0,7,0.63,57.14,28.571,0.18,3.53,35.9,0.63,42.86,2.81,35.48,0.36,0.82,44.44,2.08,47.83,0.27,0.54,0,29.64,1,1,41.96,70.19,19.58,54.63,4.35,95.83,14.59,81.99,27.64,86.89,10.97,38.84,25.42,39.59,0.18,1.54,0,0,0.09,100,0.82,10.51,47.41,4.26,42.55,1,54.55,0.63,1.09,10.33,78.07,0,,0,,0,0,0,0,,,1.45,,,1.18,0.18,50,3.35,0,0
I. Niskanen,Exeter City,Exeter City,"RWB, LWB",27,325000,30/06/2026,15,1465,1,2.79,1,2.76,15.05,49.8,Finland,Finland,right,177,78,no,8.72,6.02,59.18,2.89,46.81,0.74,1.03,0.25,4.42,6.17,1.04,4,0.25,0,0,2.89,0.06,1,0.06,0.17,0,0,22,1.35,13.64,4.545,0.06,3.75,31.15,1.41,26.09,2.33,34.21,0.43,2.21,63.89,4.05,51.52,2.09,2.27,0.43,16.59,1.47,0.37,26.11,69.41,7.74,65.08,5.16,91.67,8.66,63.12,20.7,78.34,1.78,41.38,18.28,26.29,0.17,0.86,0.06,0,0.12,100,0.49,1.78,68.97,3.38,41.82,0.06,100,0.49,1.17,5.9,59.38,0,,0,,0,0,0,0,,,0.92,,,0,0,0,0,0,0
J. Steer,Peterborough United,Peterborough United,GK,32,300000,30/06/2026,12,1199,0,0,0,0,0.83,63.64,England,"England, Scotland",left,183,80,no,1.28,0.08,0,0.45,83.33,0,0,0,1.28,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,50,0,0,0,20.49,0.23,0.08,30.78,92.44,12.46,83.73,0,0,17.04,98.68,25.52,98.53,5.25,62.86,26.48,45.86,0,0,0,0,0,0,0.08,0.98,38.46,0,0,0,0,0,0,4.43,64.41,24,1.8,53,3.98,0,54.72,14.77,1.11,-9.23,-0.693,0,1.5,0.45,,,,0,0,0
B. Cotter,Barnsley,Barnsley,"RB, RW, RWB",25,300000,30/06/2026,11,806,0,0.48,2,1.32,24.68,46.61,Republic of Ireland,Republic of Ireland,right,184,77,no,10.27,7.15,68.75,5.36,43.75,0.33,0.47,0,5.02,7.11,0.56,0,0,0,0,4.02,0,0,0,0.05,0,0,8,0.89,37.5,0,0.22,3.91,34.29,0,0,3.91,34.29,0.78,4.58,51.22,9.83,35.23,1.56,2.46,0.56,15.74,2.9,1.34,26.24,63.4,10.27,48.91,5.92,96.23,6.81,60.66,19.32,76.3,3.13,17.86,21.56,45.04,0.15,1.45,0,0,0,0,0.45,4.13,40.54,3.35,46.67,0.45,0,0.33,1.23,5.81,53.85,0,,0,,0,0,0,0,,,0.89,,,0,0,0,0,0,0
R. James,Rotherham United,Rotherham United,LB,31,300000,30/06/2026,14,1135,0,0.07,0,1.06,13.56,60.23,England,England,left,182,74,no,9.59,6.58,71.08,3.57,60,0.4,0.57,0.16,4.52,6.53,0.48,2,0.16,0,0,1.35,0,0,0,0.01,0,0,2,0.16,0,0,0,3.09,35.9,3.01,34.21,0,0,0.63,0.48,50,1.67,23.81,0.4,0.56,0,24.58,0.48,0.56,37.67,74.32,19.43,66.12,4.92,100,8.96,79.65,27.99,84.99,6.74,45.88,22.39,35.22,0.08,0.87,0,0,0,0,0.32,8.72,66.36,3.33,50,0.79,60,0.4,1.19,13.48,75.88,0,,0,,0,0,0,0,,,0.95,,,0,0,0,0.08,0,0
J. Wollacott,Crawley Town,Crawley Town,GK,28,300000,30/06/2026,13,1274,0,0,0,0,1.34,68.42,England,"England, Ghana",right,190,80,no,1.2,0.14,50,0.78,90.91,0.07,0.12,0,1.06,1.74,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,23.38,0.28,0.21,32.92,73.82,20.91,61.15,0.07,100,10.1,95.8,18.93,97.39,13.92,42.13,35.29,57.19,0,0,0,0,0,0,0,6.99,39.39,0.85,0,0.35,0,0,0,8.9,63.49,20,1.41,65,4.59,3,69.23,20.29,1.43,0.29,0.02,0,1.27,0.78,,,,0,0,0
M. Anderson,Crawley Town,Crawley Town,"LCMF, DMF",23,300000,30/06/2026,15,1033,1,0.73,1,0.68,16.82,47.15,Scotland,Scotland,right,167,70,no,7.32,7.75,58.43,2.09,25,0.09,0.14,0.35,2.7,4.35,1.74,5,0.44,0,0,1.39,0.09,1,0.09,0.06,0,0,7,0.61,28.57,14.286,0.09,0.52,33.33,0.26,33.33,0.26,33.33,0,1.22,71.43,4.36,42,1.05,0.87,0,26.57,0.35,1.05,36.85,84.16,11.94,69.34,8.02,94.57,10.28,94.07,34.33,87.82,2,34.78,15.76,23.54,0.06,0.78,0.09,0.17,0.26,66.67,0.17,4.53,65.38,0.96,63.64,0.44,40,0.96,0.17,4.09,61.7,0,,0,,0,0,0,0,,,0.35,,,0.09,0,0,0,0,0
Panutche Camará,Crawley Town,Crawley Town,"RWB, AMF, RCMF",27,300000,30/06/2026,16,929,0,1.26,1,0.82,19.67,44.33,Guinea-Bissau,"Guinea-Bissau, Portugal",right,185,73,no,6.68,6.2,62.5,3,32.26,0.1,0.17,0.19,2.71,4.8,1.07,3,0.29,0,0,2.13,0,0,0,0.12,0,0,13,1.26,30.77,0,0.1,1.26,23.08,0,0,1.26,23.08,0.19,1.65,64.71,8.82,35.16,2.13,1.45,0.19,28.58,0.68,1.55,41.56,81.12,10.66,60.91,9.49,94.9,13.18,88.24,38.46,85.39,1.94,35,16.96,22.36,0.08,0.68,0.1,0,0.48,80,0.39,5.81,68.33,1.84,52.63,0.39,75,1.07,0.19,6.2,67.19,0,,0,,0,0,0,0,,,0.39,,,0,0,0,0.1,0,0
J. Fevrier,Stockport County,Stockport County,"RAMF, RWF, RWB",21,300000,30/06/2027,14,538,1,1.32,1,1,23.92,30.07,England,"England, France",left,173,68,no,4.35,4.68,50,2.68,6.25,0,0,0,2.01,3.05,1.84,0,0,0,0,4.68,0.17,1,0.17,0.22,0,0,15,2.51,40,6.667,0.17,2.34,35.71,0.17,0,2.01,41.67,0,6.19,45.95,13.55,30.86,3.68,3.51,0.67,14.55,1.51,0.17,20.24,71.07,4.35,46.15,6.19,89.19,7.03,78.57,16.39,80.61,1.84,36.36,18.61,25.55,0.17,1.17,0,0.17,0,0,0.33,0.67,50,2.17,46.15,0,0,1,0.5,2.84,52.94,0,,0,,0,0,0,0,,,0.17,,,0.17,0.17,0,0.5,0,0
K. Wootton,Stockport County,Stockport County,CF,28,300000,30/06/2027,17,1368,6,7.89,1,1.23,28.82,31.96,England,England,right,188,78,no,3.49,2.57,48.72,9.21,45.71,0.33,0.45,0.07,1.91,2.64,2.11,1,0.07,0,0,1.32,0.39,6,0.39,0.52,3,0.2,30,1.97,50,20,0.07,0.26,25,0.13,50,0.13,0,0.13,0.72,36.36,8.75,19.55,2.89,0.26,0,5.92,1.38,1.12,10.92,76.51,2.11,71.88,3.68,80.36,2.7,70.73,10.39,78.48,0.26,50,14.86,9.96,0.08,0.72,0,0,0.07,0,0.2,1.25,52.63,1.05,50,0.13,0,1.05,0,1.25,78.95,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Roberts,Stevenage,Stevenage,"RAMF, LAMF, LW",30,300000,,14,1277,1,1.27,0,0.22,31.22,40.18,England,England,left,185,86,no,7.19,5.5,60.26,9.87,37.86,0.28,0.4,0.21,3.59,5.05,1.76,5,0.35,0,0,2.04,0.07,1,0.07,0.09,0,0,16,1.13,25,6.25,0,2.54,8.33,1.2,5.88,1.34,10.53,0.42,2.96,52.38,10.92,38.71,1.55,0.99,0.21,14.52,2.26,2.75,23.54,65.87,5.92,51.19,6.41,90.11,7.19,57.84,18.82,76.4,2.47,37.14,20.06,37.8,0.02,0.63,0.14,0,0,0,0.21,3.17,46.67,2.26,31.25,0.35,40,0.78,0.56,4.02,63.16,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Reid,Stevenage,Stevenage,"CF, LAMF",30,300000,,12,1000,0,2.03,1,1.41,28.53,31.86,England,"England, Northern Ireland",right,181,74,no,4.41,4.68,65.38,5.04,17.86,0.09,0.12,0,1.26,1.68,1.17,0,0,0,0,2.43,0,0,0,0.18,0,0,18,1.62,22.22,0,0.09,0.9,30,0.27,66.67,0.63,14.29,0.18,3.42,52.63,12.51,30.22,2.52,1.26,0.09,7.56,1.17,1.26,11.43,68.5,2.61,55.17,2.7,93.33,2.97,60.61,9.72,74.07,0.9,40,16.14,21.93,0.13,0.63,0,0,0.09,0,0.36,1.62,50,0.81,44.44,0.18,0,0.36,0.18,1.17,69.23,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Kemp,Stevenage,Stevenage,"AMF, RAMF, CF",25,300000,,15,981,2,3.42,0,0.3,21.65,37.71,England,England,left,168,63,no,5.41,5.41,57.63,5.05,25.45,0,0,0,2.29,3.44,1.47,1,0.09,0,0,2.57,0.18,2,0.18,0.31,0,0,23,2.11,34.78,8.696,0,1.65,16.67,0.18,50,1.47,12.5,0.46,3.03,51.52,8.35,38.46,2.48,1.47,0.46,11.65,0.73,1.56,16.15,68.18,4.4,52.08,3.94,88.37,5.14,71.43,13.76,74.67,0.92,60,17.82,18.1,0.03,0.37,0,0,0.09,0,0,1.47,50,1.38,26.67,0,0,0.18,0.28,2.2,75,0,,0,,0,0,0,0,,,0,,,0.46,0,0,0.92,1,0
L. James-Wildin,Stevenage,Stevenage,"RB, RCB",26,300000,30/06/2025,12,1177,0,0.04,0,0.54,16.9,52.94,England,"England, Antigua and Barbuda",right,178,75,no,9.1,7.03,68.48,4.21,41.82,0.08,0.1,0.38,4.21,5.73,0.84,2,0.15,0,0,0.69,0,0,0,0,0,0,1,0.08,0,0,0,1.22,37.5,0.08,0,1.15,40,0.31,0.69,33.33,2.6,32.35,0.76,0.84,0,18.12,0.61,0.69,31.89,77.94,14.91,66.15,4.59,98.33,8.03,84.76,23.55,86.69,7.11,55.91,21.41,38.07,0.04,0.23,0,0,0,0,0.15,6.81,64.04,1.68,50,0.54,71.43,0.54,0.46,9.02,77.12,0,,0,,0,0,0,0,,,1.15,,,0.08,0,0,0,0,0
H. White,Stevenage,Stevenage,"LDMF, LCMF, DMF",23,300000,,16,1025,1,1.26,1,1.76,15.28,67.82,England,England,left,168,70,no,9.04,7.02,72.5,3.07,68.57,0.53,0.78,0.26,3.42,5.06,0.79,3,0.26,0,0,0.61,0.09,0,0,0.11,0,0,10,0.88,20,10,0.09,0.61,28.57,0.26,33.33,0.35,25,0,0.44,60,3.51,65,0.26,0.35,0,18.09,0.18,2.28,29.06,80.36,10.27,59.83,5,98.25,10.36,94.07,23.44,87.64,5,52.63,19.29,29.15,0.15,1.58,0,0,0.18,0,0.09,5.44,48.39,1.58,27.78,0.79,22.22,0.44,0.18,4.83,80,0,,0,,0,0,0,0,,,0.26,,,4.39,0.26,33.33,4.04,1,100
G. Johnston,Bolton Wanderers,Bolton Wanderers,LCB,26,300000,30/06/2026,14,1368,0,0.4,0,0.15,19.21,55.48,England,"England, Scotland",left,181,72,no,10.79,6.18,72.34,7.63,50.86,0.66,0.97,0.39,5.66,8.35,0.59,4,0.26,0,0,0.26,0,0,0,0.03,0,0,8,0.53,0,0,0,0.72,9.09,0.72,9.09,0,0,0.26,0.46,42.86,2.24,38.24,0.53,1.18,0.2,38.49,0.66,1.05,55.53,83.18,26.71,71.67,3.42,94.23,19.87,95.7,46.71,90.85,8.09,45.53,21.7,42.1,0.01,0.33,0.07,0,0.07,0,0.13,8.95,71.32,1.91,41.38,0.39,16.67,0.72,0.13,12.5,67.37,0,,0,,0,0,0,0,,,1.05,,,0,0,0,0,0,0
J. McAtee,Bolton Wanderers,Bolton Wanderers,"RWF, CF, AMF",25,300000,30/06/2027,16,889,3,1.97,0,0.65,18.22,38.33,England,England,right,180,75,no,4.96,4.96,53.06,1.82,38.89,0.4,0.63,0,1.92,3.02,1.92,1,0.1,0,0,2.73,0.3,3,0.3,0.2,0,0,17,1.72,52.94,17.647,0,1.32,30.77,0.2,0,1.11,36.36,0.4,2.13,57.14,7.29,30.56,2.73,0.91,0.2,17.31,1.01,0.51,27.03,68.91,7.9,48.72,6.28,90.32,7.39,73.97,23.28,73.48,2.43,45.83,17.27,30.52,0.07,0.91,0,0,0.3,66.67,0.2,5.16,41.18,2.53,40,0.3,66.67,0.91,0.3,3.85,63.16,0,,0,,0,0,0,0,,,0,,,0.1,0.1,100,0,0,0
J. Matete,Bolton Wanderers,Bolton Wanderers,"RCMF, DMF",23,300000,30/06/2026,16,868,0,0.37,0,0.56,21.36,45.15,England,England,right,173,61,no,8.4,6.74,64.62,1.35,15.38,0.52,0.79,0.21,3.53,5.37,1.24,3,0.31,0,0,1.66,0,0,0,0.04,0,0,8,0.83,0,0,0,0.93,44.44,0,0,0.93,44.44,0.1,2.07,60,10.37,37,0.93,1.97,0.73,27.89,0.31,1.45,41.58,88.03,9.95,72.92,9.44,93.41,14.21,94.16,39.5,89.76,1.14,63.64,15.54,9.28,0.06,0.93,0,0,0.1,0,0.31,3.73,80.56,1.14,63.64,0.21,50,0.41,0.31,5.18,62,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0,0,0
D. Udoh,Wycombe Wanderers,Wycombe Wanderers,"CF, LAMF",28,300000,,15,993,4,3.25,2,1.11,28.91,34.48,Nigeria,"Nigeria, England",right,183,73,no,4.98,4.35,68.75,8.34,23.91,0.18,0.27,0,1.81,2.7,1.36,1,0.09,0,0,2.18,0.36,4,0.36,0.29,0,0,19,1.72,57.89,21.053,0.18,0.36,25,0.27,33.33,0,0,0.09,1.63,66.67,10.51,23.28,3.17,0.54,0.18,9.79,1.99,1.36,17.58,80.41,4.53,58,6.53,94.44,3.17,85.71,16.68,83.7,0.54,16.67,14.29,11.63,0.1,1,0.09,0,0.09,0,0.18,1.18,69.23,0.82,77.78,0.09,0,1.18,0.09,2.36,61.54,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,0,0
O. Casey,Blackpool,Blackpool,LCB,24,300000,30/06/2026,15,1492,1,1.68,0,0.39,17.07,66.78,England,England,right,188,78,no,9.83,6.58,78.9,6.45,63.55,0.48,0.7,0.54,4.16,6.07,0.6,5,0.3,0,0,0.24,0.06,1,0.06,0.1,0,0,7,0.42,42.86,14.286,0,0.06,100,0.06,100,0,0,0,0,0,0.9,26.67,0.9,0.3,0.12,26.42,0.12,0.36,41.68,90.3,12.06,75.5,2.71,93.33,22.62,98.13,37.88,93.47,3.74,58.06,20.32,34.37,0.02,0.12,0,0,0,0,0.12,1.99,54.55,0.12,100,0.06,100,0.3,0.06,5.01,54.22,0,,0,,0,0,0,0,,,2.05,,,0,0,0,0,0,0
D. Ballard,Blackpool,Blackpool,"CF, LWF, AMF",19,300000,30/06/2026,12,685,1,4.18,0,0.86,21.02,30.63,England,England,right,178,74,yes,3.02,3.28,52,4.47,14.71,0,0,0,1.31,1.91,0.92,1,0.13,0,0,2.76,0.13,1,0.13,0.55,0,0,20,2.63,35,5,0,0.92,42.86,0.79,50,0.13,0,0.26,2.23,58.82,9.33,35.21,3.68,1.18,0,12.09,1.58,1.18,14.58,72.07,3.02,43.48,5.12,87.18,3.81,68.97,12.88,77.55,0.79,16.67,14.59,19.62,0.11,0.92,0,0,0.26,50,0.26,1.45,36.36,1.71,46.15,0.39,33.33,0.66,0.39,1.31,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Offiah,Blackpool,Blackpool,"RCB, RB",22,300000,31/05/2025,13,1298,1,0.41,0,0.17,17.33,64,England,"England, Nigeria",right,187,81,no,8.18,6.45,74.19,3.74,62.96,0.35,0.52,0.28,3.05,4.57,0.69,2,0.14,0,0,1.39,0.07,1,0.07,0.03,1,0.07,3,0.21,33.33,33.333,0,0.21,66.67,0,0,0.21,66.67,0,1.59,69.57,4.3,53.23,0.35,1.18,0.07,30.86,0.21,0.76,46.53,90.76,14.98,79.17,4.99,97.22,21.63,97.44,42.71,93.67,3.61,57.69,18.12,34.01,0.01,0.21,0,0,0.07,100,0.21,2.57,67.57,0.62,55.56,0.35,60,0.21,0.14,6.03,68.97,0,,0,,0,0,0,0,,,2.29,,,0,0,0,0,0,0
L. Evans,Blackpool,Blackpool,"RCMF, DMF",30,300000,30/06/2026,16,1598,2,1.71,4,4.52,13.97,54.44,Wales,Wales,right,186,88,no,8.45,5.18,54.35,2.65,61.7,0.34,0.49,0.28,5.29,7.75,0.9,6,0.34,0,0,1.41,0.11,1,0.06,0.1,0,0,24,1.35,16.67,8.333,0.23,2.08,40.54,0.56,30,1.52,44.44,0.51,0.51,66.67,3.83,48.53,0.28,0.28,0,39.37,0.23,1.91,58.57,82.88,19.26,66.67,8,96.48,25.01,90.54,47.87,89.76,8.73,54.19,22.18,41.57,0.25,2.93,0,0,0.06,0,0.39,10.08,64.25,3.77,44.78,0.9,50,0.96,0.9,9.8,82.18,0,,0,,0,0,0,0,,,1.97,,,2.53,0.45,25,3.6,1,100
T. Moore,Bristol Rovers,Bristol Rovers,"RB, RCB",27,300000,30/06/2027,13,1166,0,0.5,0,0.67,17.83,56.71,England,England,right,184,80,no,8.88,6.25,69.14,6.41,59.04,0.54,0.73,0.23,4.01,5.45,0.85,6,0.46,1,0.08,1.08,0,0,0,0.04,0,0,7,0.54,42.86,0,0,1.54,40,0.08,0,1.47,42.11,0.31,0.54,42.86,1.93,20,0.39,0.54,0.39,24.01,1.23,0.77,37.36,74.17,19.3,62,4.4,98.25,10.42,85.19,27.79,84.72,8.1,43.81,23.17,39.49,0.05,0.62,0.08,0,0,0,0.15,6.79,53.41,2.47,46.88,0.46,33.33,0.39,0.62,10.65,68.12,0,,0,,0,0,0,0,,,1,,,0.39,0,0,0,0,0
C. Kelman,Leyton Orient,Leyton Orient,"CF, LAMF, RAMF",23,300000,31/05/2025,16,1422,4,3.42,0,0.75,19.11,31.46,England,"England, United States",right,180,70,yes,2.85,2.53,72.5,3.86,22.95,0.06,0.09,0.13,0.95,1.41,0.76,2,0.13,0,0,2.66,0.25,4,0.25,0.22,0,0,33,2.09,51.52,12.121,0,1.08,17.65,0.38,16.67,0.7,18.18,0.13,2.66,52.38,8.8,30.22,3.16,0.95,0.32,7.34,1.14,0.76,10.76,67.06,2.91,58.7,2.66,92.86,3.04,58.33,9.3,73.47,0.38,50,17.5,10.74,0.05,0.32,0,0.06,0.13,0,0.19,0.7,72.73,1.08,35.29,0.13,0,0.38,0.25,1.65,57.69,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,0,0
T. O'Connor,Wrexham,Wrexham,LCB,25,300000,30/06/2027,17,1469,0,0.22,1,0.64,13.54,56.56,Republic of Ireland,Republic of Ireland,left,180,70,no,6.8,5.33,66.67,3.61,52.54,0.12,0.14,0.25,3.12,3.69,0.49,2,0.12,0,0,0.37,0,0,0,0.01,0,0,4,0.25,25,0,0.06,0.74,16.67,0.49,12.5,0.25,25,0.06,0.55,33.33,1.96,28.13,0.12,1.23,0,25.98,0.55,0.25,39.76,77.97,20.83,68.24,2.57,97.62,12.38,90.59,29.59,87.58,9.43,52.6,23.88,36.59,0.04,0.43,0.18,0,0.06,0,0,7.6,58.06,1.1,22.22,0.43,14.29,0.18,0.12,10.17,72.89,0,,0,,0,0,0,0,,,0.61,,,0.86,0.12,50,2.08,0,0
